Latitude,Longitude,Zipcode,id,listing_url,name,picture_url,host_id,host_url,host_name,host_since,host_location,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,code-chicago,room_type,accommodates,bathrooms_text,bedrooms,beds,price,revenue_potential_annual,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,Average Annual Max Temp (F),Average Annual Min Temp (F),Average Annual Precipitation (inches),Average Annual Wind Speed (mph),Average Annual UV Index (0-10),Average Annual Visibility (miles),Average Annual Cloud Cover (%),Average Annual Humidity (%),Average Annual Solar Radiation (W/m^2),median_ppsf
41.89814,-87.63337,60610,5.90063E+17,https://www.airbnb.com/rooms/590063001831727773,Modern River North studio with rooftop pool,https://a0.muscache.com/pictures/miso/Hosting-590063001831727773/original/3738db40-e217-46bd-9f61-517c9f7a8c3d.jpeg,396270947,https://www.airbnb.com/users/show/396270947,Jennifer,09-04-2021,,96%,f,https://a0.muscache.com/im/pictures/user/f94c0775-5a44-44eb-b5c5-c54dccb69ea1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f94c0775-5a44-44eb-b5c5-c54dccb69ea1.jpg?aki_policy=profile_x_medium,West Loop,62,t,f,Near North Side,Entire serviced apartment,2,Entire home/apt,2,1 bath,1,1,101.00,36057,t,22,52,82,357,2,2,0,5,5,5,5,4.5,5,5,60.34849315,45.15561644,0.081213699,15.90684932,4.594520548,9.323013699,65.0660274,62.38383562,136.1065753,335.2396514
41.88547,-87.61936,60601,5.90309E+17,https://www.airbnb.com/rooms/590308698205881822,Sunny Studio with Balcony near Lake Michigan,https://a0.muscache.com/pictures/miso/Hosting-590308698205881822/original/59e9631c-2d21-4ab6-9cb1-194f5f0b3bdc.jpeg,396270947,https://www.airbnb.com/users/show/396270947,Jennifer,09-04-2021,,96%,f,https://a0.muscache.com/im/pictures/user/f94c0775-5a44-44eb-b5c5-c54dccb69ea1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f94c0775-5a44-44eb-b5c5-c54dccb69ea1.jpg?aki_policy=profile_x_medium,West Loop,62,t,f,Loop,Entire serviced apartment,2,Entire home/apt,2,1 bath,1,1,104.00,37128,t,22,52,82,357,1,1,0,5,5,5,5,5,5,5,60.42273973,45.23945205,0.081241096,16.00356164,4.594520548,9.324109589,65.34219178,62.23287671,135.6832877,442.8571429
41.88552,-87.62107,60601,5.90314E+17,https://www.airbnb.com/rooms/590313645824849500,Lovely Junior 1 Bed near Lake Michigan,https://a0.muscache.com/pictures/miso/Hosting-590313645824849500/original/4e2c5eea-1242-456c-afe8-b5d974e86790.jpeg,396270947,https://www.airbnb.com/users/show/396270947,Jennifer,09-04-2021,,96%,f,https://a0.muscache.com/im/pictures/user/f94c0775-5a44-44eb-b5c5-c54dccb69ea1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f94c0775-5a44-44eb-b5c5-c54dccb69ea1.jpg?aki_policy=profile_x_medium,West Loop,62,t,f,Loop,Entire serviced apartment,2,Entire home/apt,2,1 bath,1,1,121.00,43439,t,24,54,84,359,0,0,0,,,,,,,,60.42273973,45.23945205,0.081241096,16.00356164,4.594520548,9.324109589,65.34219178,62.23287671,135.6832877,442.8571429
41.83691,-87.6551,60608,5.90413E+17,https://www.airbnb.com/rooms/590413147108200868,Bridgeport Patio - Free Parking - Outdoor Dining!,https://a0.muscache.com/pictures/337d87a4-2114-416e-b99d-3cd910f04958.jpg,26567253,https://www.airbnb.com/users/show/26567253,Shawn,23-01-2015,"Chicago, IL",99%,f,https://a0.muscache.com/im/users/26567253/profile_pic/1422001200/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/26567253/profile_pic/1422001200/original.jpg?aki_policy=profile_x_medium,Bridgeport,3,t,t,Bridgeport,Entire guest suite,1,Entire home/apt,5,1 bath,2,2,101.00,25957,t,30,58,82,257,3,3,1,3.67,4.33,3.67,5,4,5,4,60.75835616,45.59534247,0.081679452,16.51424658,5.438356164,9.32,66.97917808,61.6,225.8282192,275.0718855
41.96589,-87.65756,60640,5.90579E+17,https://www.airbnb.com/rooms/590579464403439607,The Wilson Club,https://a0.muscache.com/pictures/8a86895f-44a7-468b-b7a5-693c2fd16f42.jpg,451250349,https://www.airbnb.com/users/show/451250349,Jquail,25-03-2022,,17%,f,https://a0.muscache.com/im/pictures/user/43bd8d1b-5ead-4c62-8377-95333e2f3b9d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/43bd8d1b-5ead-4c62-8377-95333e2f3b9d.jpg?aki_policy=profile_x_medium,Uptown,1,t,t,Uptown,Entire rental unit,1,Entire home/apt,2,1 bath,,1,200.00,36000,t,30,60,90,180,0,0,0,,,,,,,,59.85589041,44.51150685,0.080419178,15.39561644,4.594520548,9.325479452,62.16794521,63.48356164,136.3227397,268.0525164
41.921867,-87.653091,60614,5.90591E+17,https://www.airbnb.com/rooms/590591161012149829,Sounds Of The City,https://a0.muscache.com/pictures/bb3b734e-8b78-4743-830e-cbcc053138d6.jpg,9923391,https://www.airbnb.com/users/show/9923391,Jennifer,10-11-2013,"Chicago, IL",96%,t,https://a0.muscache.com/im/pictures/user/4c14bdac-d4b8-4177-a9d6-d634721cc460.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4c14bdac-d4b8-4177-a9d6-d634721cc460.jpg?aki_policy=profile_x_medium,Sheffield & DePaul,2,t,t,Lincoln Park,Entire rental unit,1,Entire home/apt,4,1 bath,1,2,111.00,7992,t,11,30,50,72,47,47,2,4.87,4.91,4.96,4.94,4.98,4.83,4.83,60.16958904,44.94356164,0.080936986,15.69561644,4.594520548,9.321643836,64.29232877,62.75232877,136.1380822,363.7333762
41.83226,-87.62005,60653,5.90769E+17,https://www.airbnb.com/rooms/590769023911548317,"2 bed unit, free parking, close to subway , IIT",https://a0.muscache.com/pictures/91b6b756-47e1-4334-bbd0-be7ba669626f.jpg,40832200,https://www.airbnb.com/users/show/40832200,Michael,07-08-2015,"Chicago, IL",100%,f,https://a0.muscache.com/im/pictures/user/c2d49ef9-c0fc-4bb9-ade5-f59940982073.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c2d49ef9-c0fc-4bb9-ade5-f59940982073.jpg?aki_policy=profile_x_medium,Bronzeville,14,t,t,Douglas,Entire rental unit,1,Entire home/apt,5,1 bath,2,2,89.00,14774,t,20,50,76,166,21,21,1,4.71,4.71,4.62,4.95,4.95,4.76,4.71,60.59287671,45.30493151,0.080271233,16.33068493,5.668493151,9.300547945,66.11863014,62.59342466,238.1413699,180
41.83926,-87.66092,60608,5.90863E+17,https://www.airbnb.com/rooms/590862841118193261,South Loop Luxury Lofts,https://a0.muscache.com/pictures/9b5f5cd2-bc7e-4950-bd0e-b2876625d0e6.jpg,139765116,https://www.airbnb.com/users/show/139765116,Jose,11-07-2017,"Chicago, IL",100%,f,https://a0.muscache.com/im/pictures/user/da3e29b6-3821-47b9-9d65-c27282446c10.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/da3e29b6-3821-47b9-9d65-c27282446c10.jpg?aki_policy=profile_x_medium,Bridgeport,7,t,t,Bridgeport,Private room in loft,2,Private room,1,2 shared baths,1,1,53.00,19345,t,30,60,90,365,11,11,0,4.73,4.73,4.91,4.82,4.73,4.55,4.73,60.75835616,45.59534247,0.081679452,16.51424658,5.438356164,9.32,66.97917808,61.6,225.8282192,298.8235294
42.01769,-87.66949,60626,5.9146E+17,https://www.airbnb.com/rooms/591460077768655813,Convenient Location Near Loyola/Northwestern,https://a0.muscache.com/pictures/miso/Hosting-591460077768655813/original/7731d1ab-9412-4501-b215-d46ab6424b18.jpeg,447064744,https://www.airbnb.com/users/show/447064744,Kwan,27-02-2022,,96%,t,https://a0.muscache.com/im/pictures/user/99d226cf-9fed-458a-a881-14c99db19394.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/99d226cf-9fed-458a-a881-14c99db19394.jpg?aki_policy=profile_x_medium,Rogers Park,1,t,t,Rogers Park,Entire rental unit,1,Entire home/apt,6,2 baths,3,3,157.00,38151,t,27,51,65,243,33,33,4,5,5,5,4.97,5,4.85,4.79,59.72082192,44.26821918,0.080531507,15.23671233,4.594520548,9.326575342,60.35178082,63.87424658,136.0830137,200
41.83467,-87.66418,60608,5.91475E+17,https://www.airbnb.com/rooms/591475031049104434,"L1. Next to Downtown, Best location",https://a0.muscache.com/pictures/miso/Hosting-591475031049104434/original/3d204494-fa01-4b52-92cb-0c716ea49af9.jpeg,442225178,https://www.airbnb.com/users/show/442225178,Mirko,26-01-2022,,100%,f,https://a0.muscache.com/im/pictures/user/6696adf8-5a5d-42b8-9ed5-ab3823e1aee4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6696adf8-5a5d-42b8-9ed5-ab3823e1aee4.jpg?aki_policy=profile_x_medium,McKinley Park,4,t,t,Mckinley Park,Private room in rental unit,1,Private room,2,1 shared bath,1,1,39.00,1638,t,29,42,42,42,23,23,1,4,4.22,3.78,4.5,4.3,4.39,4.3,60.75835616,45.59534247,0.081679452,16.51424658,5.438356164,9.32,66.97917808,61.6,225.8282192,275.0718855
41.83166,-87.6194,60653,5.91541E+17,https://www.airbnb.com/rooms/591540741409328129,"Private room, Near IIT, DT, subway , free parking",https://a0.muscache.com/pictures/3f121011-154f-4973-8d8e-47a187e0830f.jpg,40832200,https://www.airbnb.com/users/show/40832200,Michael,07-08-2015,"Chicago, IL",100%,f,https://a0.muscache.com/im/pictures/user/c2d49ef9-c0fc-4bb9-ade5-f59940982073.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c2d49ef9-c0fc-4bb9-ade5-f59940982073.jpg?aki_policy=profile_x_medium,Bronzeville,14,t,t,Douglas,Private room in home,3,Private room,1,1.5 shared baths,1,1,40.00,6720,t,18,48,78,168,21,21,0,4.52,4.57,4.52,4.76,4.71,4.62,4.57,60.59287671,45.30493151,0.080271233,16.33068493,5.668493151,9.300547945,66.11863014,62.59342466,238.1413699,99.74820841
41.90047,-87.62787,60611,5.91627E+17,https://www.airbnb.com/rooms/591627289319564241,Breakfast for 2 is included!  Best Deal in town!,https://a0.muscache.com/pictures/miso/Hosting-591627289319564241/original/7b2537ed-cc38-4421-8e5f-e25c6d916f1a.jpeg,10536613,https://www.airbnb.com/users/show/10536613,Lauren,10-12-2013,"Charlotte, NC",95%,f,https://a0.muscache.com/im/pictures/user/60530e5a-d2b9-4e7d-b91a-7f0cabafbee7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/60530e5a-d2b9-4e7d-b91a-7f0cabafbee7.jpg?aki_policy=profile_x_medium,Gold Coast,1,t,t,Near North Side,Entire vacation home,2,Entire home/apt,2,1 bath,1,1,199.00,68456,t,30,60,84,344,7,7,0,5,5,4.71,4.86,5,5,5,60.30164384,45.10109589,0.081134247,15.8430137,4.594520548,9.324109589,64.74986301,62.47671233,136.1380822,358.3241455
41.88547,-87.62055,60603,5.91929E+17,https://www.airbnb.com/rooms/591928803786717085,Amazing 1 bedroom with balcony and lake views,https://a0.muscache.com/pictures/miso/Hosting-591928803786717085/original/b847daa5-f768-4279-9653-0a914e782262.jpeg,396270947,https://www.airbnb.com/users/show/396270947,Jennifer,09-04-2021,,96%,f,https://a0.muscache.com/im/pictures/user/f94c0775-5a44-44eb-b5c5-c54dccb69ea1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f94c0775-5a44-44eb-b5c5-c54dccb69ea1.jpg?aki_policy=profile_x_medium,West Loop,62,t,f,Loop,Entire serviced apartment,2,Entire home/apt,2,1 bath,1,1,167.00,47762,t,21,51,74,286,1,1,0,4,5,5,5,4,4,4,60.46383562,45.28547945,0.081309589,16.07150685,4.594520548,9.324383562,65.60273973,62.13917808,136.2465753,441.6466442
41.88225,-87.65008,60607,5.9205E+17,https://www.airbnb.com/rooms/592049597668134797,Gorgeous 1 bedroom in the best West Loop location,https://a0.muscache.com/pictures/miso/Hosting-592049597668134797/original/5ffbbccd-1f14-40d2-a4a7-c2726a9a71ff.jpeg,396270947,https://www.airbnb.com/users/show/396270947,Jennifer,09-04-2021,,96%,f,https://a0.muscache.com/im/pictures/user/f94c0775-5a44-44eb-b5c5-c54dccb69ea1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f94c0775-5a44-44eb-b5c5-c54dccb69ea1.jpg?aki_policy=profile_x_medium,West Loop,62,t,f,Near West Side,Entire serviced apartment,2,Entire home/apt,2,1 bath,1,1,148.00,43364,t,30,60,76,293,2,2,0,5,5,5,5,5,5,5,60.53479452,45.36520548,0.081345205,16.1690411,4.594520548,9.322739726,65.99013699,62.02082192,136.2465753,356.6666667
41.88076,-87.64884,60607,5.92053E+17,https://www.airbnb.com/rooms/592053372734498278,Corner 2 bedroom in the heart of the West Loop,https://a0.muscache.com/pictures/miso/Hosting-592053372734498278/original/bb63b8d4-e543-4702-940a-8307201c1831.jpeg,396270947,https://www.airbnb.com/users/show/396270947,Jennifer,09-04-2021,,96%,f,https://a0.muscache.com/im/pictures/user/f94c0775-5a44-44eb-b5c5-c54dccb69ea1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f94c0775-5a44-44eb-b5c5-c54dccb69ea1.jpg?aki_policy=profile_x_medium,West Loop,62,t,f,Near West Side,Entire serviced apartment,2,Entire home/apt,4,2 baths,2,2,194.00,53350,t,11,41,57,275,0,0,0,,,,,,,,60.53479452,45.36520548,0.081345205,16.1690411,4.594520548,9.322739726,65.99013699,62.02082192,136.2465753,356.6666667
41.89028,-87.62616,60611,5.92061E+17,https://www.airbnb.com/rooms/592061416301227776,Corner 2 Bed with Balcony in heart of River North,https://a0.muscache.com/pictures/miso/Hosting-592061416301227776/original/e4c8eb5a-8b2a-4be5-8355-9c223c2e1f1d.jpeg,396270947,https://www.airbnb.com/users/show/396270947,Jennifer,09-04-2021,,96%,f,https://a0.muscache.com/im/pictures/user/f94c0775-5a44-44eb-b5c5-c54dccb69ea1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f94c0775-5a44-44eb-b5c5-c54dccb69ea1.jpg?aki_policy=profile_x_medium,West Loop,62,t,f,Near North Side,Entire serviced apartment,2,Entire home/apt,4,2 baths,2,2,178.00,64258,t,26,56,86,361,2,2,0,5,5,5,5,5,5,5,60.30164384,45.10109589,0.081134247,15.8430137,4.594520548,9.324109589,64.74986301,62.47671233,136.1380822,358.3241455
41.89110565,-87.62703705,60611,5.92065E+17,https://www.airbnb.com/rooms/592064872393973569,"Large 2 Bed, 2.5 Bath Corner unit in River North",https://a0.muscache.com/pictures/miso/Hosting-592064872393973569/original/c443dce8-d7ae-4406-8424-4e22e3a4b233.jpeg,396270947,https://www.airbnb.com/users/show/396270947,Jennifer,09-04-2021,,96%,f,https://a0.muscache.com/im/pictures/user/f94c0775-5a44-44eb-b5c5-c54dccb69ea1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f94c0775-5a44-44eb-b5c5-c54dccb69ea1.jpg?aki_policy=profile_x_medium,West Loop,62,t,f,Near North Side,Entire serviced apartment,2,Entire home/apt,5,2.5 baths,2,2,201.00,73164,t,29,59,89,364,0,0,0,,,,,,,,60.30164384,45.10109589,0.081134247,15.8430137,4.594520548,9.324109589,64.74986301,62.47671233,136.1380822,358.3241455
41.8781,-87.6502,60607,5.9207E+17,https://www.airbnb.com/rooms/592070204527529349,"Modern, professionally managed 1 bed in West Loop",https://a0.muscache.com/pictures/miso/Hosting-592070204527529349/original/a3215d6d-432e-48dd-91d7-758f7f6c605d.jpeg,396270947,https://www.airbnb.com/users/show/396270947,Jennifer,09-04-2021,,96%,f,https://a0.muscache.com/im/pictures/user/f94c0775-5a44-44eb-b5c5-c54dccb69ea1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f94c0775-5a44-44eb-b5c5-c54dccb69ea1.jpg?aki_policy=profile_x_medium,West Loop,62,t,f,Near West Side,Entire serviced apartment,2,Entire home/apt,2,1 bath,1,1,148.00,43512,t,30,60,76,294,0,0,0,,,,,,,,60.53479452,45.36520548,0.081345205,16.1690411,4.594520548,9.322739726,65.99013699,62.02082192,136.2465753,356.6666667
41.8815616,-87.6494456,60607,5.92642E+17,https://www.airbnb.com/rooms/592641880836042154,"W. Loop Studio w/ Pool Gym & W/D, nr Fulton Mkt",https://a0.muscache.com/pictures/prohost-api/Hosting-592641880836042154/original/d4494bd5-3a36-4889-a172-bebcaf25f32b.jpeg,107434423,https://www.airbnb.com/users/show/107434423,Blueground,16-12-2016,"New York, NY",97%,f,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_x_medium,Cambridge,4807,t,t,Near West Side,Entire rental unit,1,Entire home/apt,2,1 bath,,1,138.00,46920,t,5,35,65,340,0,0,0,,,,,,,,60.53479452,45.36520548,0.081345205,16.1690411,4.594520548,9.322739726,65.99013699,62.02082192,136.2465753,346.8113083
41.83431,-87.66468,60608,5.92768E+17,https://www.airbnb.com/rooms/592767659387926581,"L3. Next to downtown, best location",https://a0.muscache.com/pictures/miso/Hosting-592767659387926581/original/971d9852-0544-41f1-aa7d-935ee882fde6.jpeg,442225178,https://www.airbnb.com/users/show/442225178,Mirko,26-01-2022,,100%,f,https://a0.muscache.com/im/pictures/user/6696adf8-5a5d-42b8-9ed5-ab3823e1aee4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6696adf8-5a5d-42b8-9ed5-ab3823e1aee4.jpg?aki_policy=profile_x_medium,McKinley Park,4,t,t,Mckinley Park,Private room in rental unit,1,Private room,4,1 shared bath,1,1,41.00,1517,t,24,37,37,37,27,27,2,4.22,4.41,3.96,4.59,4.52,4.22,4.26,60.75835616,45.59534247,0.081679452,16.51424658,5.438356164,9.32,66.97917808,61.6,225.8282192,275.0718855
41.83425,-87.66424,60608,5.92772E+17,https://www.airbnb.com/rooms/592771654273240723,"L4. Next to Downtown, best location",https://a0.muscache.com/pictures/miso/Hosting-592771654273240723/original/66612b17-d9ce-4d98-831b-7d1fb0d06039.jpeg,442225178,https://www.airbnb.com/users/show/442225178,Mirko,26-01-2022,,100%,f,https://a0.muscache.com/im/pictures/user/6696adf8-5a5d-42b8-9ed5-ab3823e1aee4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6696adf8-5a5d-42b8-9ed5-ab3823e1aee4.jpg?aki_policy=profile_x_medium,McKinley Park,4,t,t,Mckinley Park,Private room in rental unit,1,Private room,1,1 shared bath,1,1,37.00,1480,t,27,40,40,40,31,31,3,4.1,4.06,4,4.52,4.68,4.39,4.23,60.75835616,45.59534247,0.081679452,16.51424658,5.438356164,9.32,66.97917808,61.6,225.8282192,275.0718855
41.82666,-87.69286,60632,5.92815E+17,https://www.airbnb.com/rooms/592815021305952457,"M2. Next to Downtown, Best location",https://a0.muscache.com/pictures/miso/Hosting-592815021305952457/original/0684b1d0-b82a-43b6-a754-657ece4300e7.jpeg,450930758,https://www.airbnb.com/users/show/450930758,Eladio,23-03-2022,,100%,f,https://a0.muscache.com/im/pictures/user/dadaf3ac-4d7b-4458-83a8-83fb53457f62.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/dadaf3ac-4d7b-4458-83a8-83fb53457f62.jpg?aki_policy=profile_x_medium,Brighton Park,4,t,t,Brighton Park,Private room in rental unit,1,Private room,3,1.5 shared baths,1,1,36.00,1548,t,30,43,43,43,23,23,1,4.35,4.48,4.39,4.65,4.7,4.3,4.43,61.07452055,45.89150685,0.081813699,17.03835616,5.668493151,9.31890411,68.26219178,61.13534247,237.8843836,190
41.82468,-87.69353,60632,5.92817E+17,https://www.airbnb.com/rooms/592817414733439698,"M3. Next to Downtown, Best location",https://a0.muscache.com/pictures/miso/Hosting-592815021305952457/original/6f3616fe-d838-42a2-9eca-2be6188acabd.jpeg,450930758,https://www.airbnb.com/users/show/450930758,Eladio,23-03-2022,,100%,f,https://a0.muscache.com/im/pictures/user/dadaf3ac-4d7b-4458-83a8-83fb53457f62.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/dadaf3ac-4d7b-4458-83a8-83fb53457f62.jpg?aki_policy=profile_x_medium,Brighton Park,4,t,t,Brighton Park,Private room in rental unit,1,Private room,5,1.5 shared baths,1,1,36.00,1548,t,30,43,43,43,21,21,1,4.43,4.48,4.19,4.62,4.71,4.19,4.52,61.07452055,45.89150685,0.081813699,17.03835616,5.668493151,9.31890411,68.26219178,61.13534247,237.8843836,190
41.82665,-87.69208,60632,5.92819E+17,https://www.airbnb.com/rooms/592819153097686110,"M4. Next to Downtown, Best location and affordable",https://a0.muscache.com/pictures/miso/Hosting-592815021305952457/original/68213240-d497-43e0-b0b3-9e7051a30eea.jpeg,450930758,https://www.airbnb.com/users/show/450930758,Eladio,23-03-2022,,100%,f,https://a0.muscache.com/im/pictures/user/dadaf3ac-4d7b-4458-83a8-83fb53457f62.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/dadaf3ac-4d7b-4458-83a8-83fb53457f62.jpg?aki_policy=profile_x_medium,Brighton Park,4,t,t,Brighton Park,Private room in rental unit,1,Private room,4,1.5 shared baths,1,1,30.00,1140,t,25,38,38,38,27,27,0,4.59,4.59,4.33,4.52,4.63,4.3,4.52,61.07452055,45.89150685,0.081813699,17.03835616,5.668493151,9.31890411,68.26219178,61.13534247,237.8843836,190
41.84119,-87.65942,60608,5.92885E+17,https://www.airbnb.com/rooms/592885157625123692,South Loop Luxury Lofts,https://a0.muscache.com/pictures/bcef9457-380a-4d6a-9851-2c5beb2f3847.jpg,139765116,https://www.airbnb.com/users/show/139765116,Jose,11-07-2017,"Chicago, IL",100%,f,https://a0.muscache.com/im/pictures/user/da3e29b6-3821-47b9-9d65-c27282446c10.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/da3e29b6-3821-47b9-9d65-c27282446c10.jpg?aki_policy=profile_x_medium,Bridgeport,7,t,t,Bridgeport,Private room in loft,2,Private room,1,1 bath,1,2,53.00,19345,t,30,60,90,365,6,6,0,4.67,4.5,5,4.83,5,4,4.5,60.75835616,45.59534247,0.081679452,16.51424658,5.438356164,9.32,66.97917808,61.6,225.8282192,298.8235294
41.83802867,-87.64922376,60608,5.93438E+17,https://www.airbnb.com/rooms/593437605186569908,Bright 2 Bedroom Bridgeport Apt,https://a0.muscache.com/pictures/miso/Hosting-593437605186569908/original/8513f082-9b78-469d-b0fd-a190ed4dde34.jpeg,54406799,https://www.airbnb.com/users/show/54406799,Angelica,12-01-2016,"Chicago, IL",98%,f,https://a0.muscache.com/im/pictures/user/bcbfbc0e-17a5-458d-9062-f0110d8ba144.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bcbfbc0e-17a5-458d-9062-f0110d8ba144.jpg?aki_policy=profile_x_medium,Bridgeport,1,t,t,Bridgeport,Entire condo,2,Entire home/apt,4,1 bath,2,2,95.00,23085,t,11,24,32,243,11,11,4,5,5,5,5,5,5,5,60.75835616,45.59534247,0.081679452,16.51424658,5.438356164,9.32,66.97917808,61.6,225.8282192,298.8235294
41.92583847,-87.73396301,60641,5.94118E+17,https://www.airbnb.com/rooms/594118474182984509,"Smart home, Bright, Airy, 2 Bedroom, Entire floor",https://a0.muscache.com/pictures/aee92f94-1676-4dd8-ad48-fc664cddd2c7.jpg,228134254,https://www.airbnb.com/users/show/228134254,Adina,28-11-2018,"Chicago, IL",88%,t,https://a0.muscache.com/im/pictures/user/c03ab07f-855e-446f-a45d-07969a41d46a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c03ab07f-855e-446f-a45d-07969a41d46a.jpg?aki_policy=profile_x_medium,Belmont Gardens,3,t,t,Hermosa,Entire rental unit,1,Entire home/apt,5,1 bath,2,2,121.00,21054,t,30,54,84,174,7,7,0,4.57,4.57,4.57,4.43,4.71,4.14,4,59.80575342,44.44767123,0.080194521,15.59452055,5.531506849,9.31890411,63.92849315,63.59178082,245.8380822,250
